starttimes,from_station_name,to_station_name,counts,from_lat,from_long,to_lat,to_long
15,LaSalle St & Adams St,Canal St & Madison St,2,41.8793,-87.632,41.8821,-87.6398
15,LaSalle St & Adams St,Orleans St & Ohio St,2,41.8793,-87.632,41.8922,-87.6369
15,Canal St & Adams St,Damen Ave & Grand Ave,2,41.8793,-87.6399,41.8912,-87.6769
15,Daley Center Plaza,Wabash Ave & Grand Ave,2,41.8842,-87.6296,41.8917,-87.6269
15,Daley Center Plaza,Clinton St & Washington Blvd,2,41.8842,-87.6296,41.8834,-87.6412
15,Daley Center Plaza,State St & Pearson St,2,41.8842,-87.6296,41.8974,-87.6287
15,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Monroe St,2,41.8969,-87.6217,41.881,-87.6167
15,Bissell St & Armitage Ave,Clark St & North Ave,2,41.9184,-87.6522,41.912,-87.6319
15,Dearborn St & Monroe St,Millennium Park,2,41.8813,-87.6295,41.881,-87.6241
15,Dearborn St & Monroe St,Canal St & Madison St,2,41.8813,-87.6295,41.8821,-87.6398
15,Dearborn St & Monroe St,Lake Shore Dr & North Blvd,2,41.8813,-87.6295,41.9117,-87.6268
15,Broadway & Thorndale Ave,Montrose Harbor,2,41.9897,-87.6601,41.964,-87.6382
15,Dearborn St & Erie St,Clark St & Armitage Ave,2,41.894,-87.6293,41.9183,-87.6363
15,Dearborn St & Erie St,Dearborn Pkwy & Delaware Pl,2,41.894,-87.6293,41.899,-87.6299
15,Clark St & Berwyn Ave,Clark St & Armitage Ave,2,41.978,-87.668,41.9183,-87.6363
15,Clinton St & 18th St,Daley Center Plaza,2,41.8579,-87.6408,41.8842,-87.6296
15,University Ave & 57th St,Ellis Ave & 53rd St,2,41.7915,-87.5999,41.7993,-87.601
15,University Ave & 57th St,Ellis Ave & 60th St,2,41.7915,-87.5999,41.7851,-87.6011
15,Dearborn St & Adams St,Loomis St & Jackson Blvd,2,41.8794,-87.6298,41.8779,-87.662
15,Milwaukee Ave & Wabansia Ave,Albany Ave & Bloomingdale Ave,2,41.9126,-87.6814,41.914,-87.7051
15,Greenview Ave & Fullerton Ave,Cannon Dr & Fullerton Ave,2,41.9253,-87.6658,41.9268,-87.6344
15,Aberdeen St & Monroe St,Dayton St & North Ave,2,41.8804,-87.6556,41.9106,-87.6494
15,Central Park Ave & North Ave,Paulina Ave & North Ave,2,41.9097,-87.7166,41.9103,-87.6701
15,Theater on the Lake,Lake Shore Dr & Belmont Ave,2,41.9263,-87.6308,41.9408,-87.6392
15,State St & Kinzie St,Lake Shore Dr & Belmont Ave,2,41.8892,-87.6277,41.9408,-87.6392
15,Ritchie Ct & Banks St,Clarendon Ave & Leland Ave,2,41.9068,-87.6264,41.968,-87.65
15,Field Blvd & South Water St,Lake Shore Dr & Ohio St,2,41.8863,-87.6175,41.8926,-87.6145
15,Dearborn Pkwy & Delaware Pl,Stockton Dr & Wrightwood Ave,2,41.899,-87.6299,41.9313,-87.6387
15,Lake Shore Dr & North Blvd,Michigan Ave & Oak St,2,41.9117,-87.6268,41.901,-87.6238
15,Lake Shore Dr & North Blvd,Clark St & Wellington Ave,2,41.9117,-87.6268,41.9365,-87.6475
15,Clinton St & Washington Blvd,McClurg Ct & Illinois St,2,41.8834,-87.6412,41.891,-87.6173
15,Wabash Ave & Adams St,Wabash Ave & 8th St,2,41.8795,-87.6257,41.872,-87.6261
15,Lakefront Trail & Bryn Mawr Ave,Sheridan Rd & Loyola Ave,2,41.984,-87.6523,42.001,-87.6612
15,Morgan St & Polk St,Emerald Ave & 28th St,2,41.8717,-87.651,41.8436,-87.6454
15,Michigan Ave & Oak St,Lake Shore Dr & Belmont Ave,2,41.901,-87.6238,41.9408,-87.6392
15,Michigan Ave & Oak St,Ogden Ave & Chicago Ave,2,41.901,-87.6238,41.8964,-87.6541
15,Larrabee St & Menomonee St,Sheffield Ave & Kingsbury St,2,41.9147,-87.6433,41.9105,-87.6531
15,Cornell Ave & Hyde Park Blvd,Burnham Harbor,2,41.8024,-87.5869,41.8563,-87.6133
15,Clark St & Lincoln Ave,Franklin St & Lake St,2,41.9157,-87.6346,41.8858,-87.6355
15,Clark St & Lincoln Ave,Streeter Dr & Grand Ave,2,41.9157,-87.6346,41.8923,-87.612
15,Broadway & Granville Ave,Montrose Harbor,2,41.9948,-87.6603,41.964,-87.6382
15,Clark St & Elmdale Ave,Broadway & Thorndale Ave,2,41.9909,-87.6696,41.9897,-87.6601
15,Lake Park Ave & 53rd St,Lake Shore Dr & Monroe St,2,41.7995,-87.5864,41.881,-87.6167
15,Clark St & 9th St (AMLI),Burnham Harbor,2,41.8708,-87.6312,41.8563,-87.6133
15,Streeter Dr & Grand Ave,Damen Ave & Chicago Ave,2,41.8923,-87.612,41.8958,-87.6772
15,Streeter Dr & Grand Ave,Lake Shore Dr & Belmont Ave,2,41.8923,-87.612,41.9408,-87.6392
15,Streeter Dr & Grand Ave,Clark St & Lincoln Ave,2,41.8923,-87.612,41.9157,-87.6346
15,Streeter Dr & Grand Ave,Indiana Ave & Roosevelt Rd,2,41.8923,-87.612,41.8679,-87.623
15,Streeter Dr & Grand Ave,Clark St & Schiller St,2,41.8923,-87.612,41.908,-87.6315
15,Streeter Dr & Grand Ave,Clark St & North Ave,2,41.8923,-87.612,41.912,-87.6319
15,Streeter Dr & Grand Ave,Wabash Ave & 8th St,2,41.8923,-87.612,41.872,-87.6261
15,Leavitt St & Addison St,Racine Ave & Wrightwood Ave,2,41.947,-87.6834,41.9289,-87.659
15,Leavitt St & Addison St,Logan Blvd & Elston Ave,2,41.947,-87.6834,41.9306,-87.6851
15,Indiana Ave & Roosevelt Rd,Wentworth Ave & Archer Ave,2,41.8679,-87.623,41.8536,-87.6319
15,63rd St Beach,Lake Park Ave & 56th St,2,41.781,-87.5761,41.7932,-87.5878
15,Morgan St & Lake St,May St & Randolph St,2,41.8855,-87.6523,41.884,-87.6557
15,Morgan St & Lake St,Orleans St & Ohio St,2,41.8855,-87.6523,41.8922,-87.6369
15,Wilton Ave & Belmont Ave,Clark St & Wellington Ave,2,41.9402,-87.653,41.9365,-87.6475
15,Sheffield Ave & Wellington Ave,Streeter Dr & Grand Ave,2,41.9363,-87.6527,41.8923,-87.612
15,Wilton Ave & Diversey Pkwy,Cannon Dr & Fullerton Ave,2,41.9324,-87.6527,41.9268,-87.6344
15,Wilton Ave & Diversey Pkwy,Greenview Ave & Diversey Pkwy,2,41.9324,-87.6527,41.9326,-87.6659
15,Franklin St & Quincy St,Michigan Ave & Washington St,2,41.8787,-87.6348,41.8839,-87.6246
15,Franklin St & Quincy St,Peoria St & Jackson Blvd,2,41.8787,-87.6348,41.8778,-87.6496
15,Clark St & Schiller St,Wabash Ave & Grand Ave,2,41.908,-87.6315,41.8917,-87.6269
15,Clark St & Schiller St,Theater on the Lake,2,41.908,-87.6315,41.9263,-87.6308
15,Racine Ave & Fullerton Ave,Theater on the Lake,2,41.9256,-87.6584,41.9263,-87.6308
15,Lake Park Ave & 47th St,Michigan Ave & Lake St,2,41.8094,-87.5919,41.886,-87.6241
15,Lake Park Ave & 47th St,63rd St Beach,2,41.8094,-87.5919,41.781,-87.5761
15,Clark St & Randolph St,State St & Kinzie St,2,41.8846,-87.6319,41.8892,-87.6277
15,Clark St & Randolph St,Dearborn Pkwy & Delaware Pl,2,41.8846,-87.6319,41.899,-87.6299
15,Clark St & Randolph St,Clark St & North Ave,2,41.8846,-87.6319,41.912,-87.6319
15,Michigan Ave & 14th St,Millennium Park,2,41.8641,-87.6237,41.881,-87.6241
15,Michigan Ave & Jackson Blvd,Rush St & Superior St,2,41.8778,-87.6241,41.8958,-87.6259
15,St. Clair St & Erie St,Michigan Ave & Lake St,2,41.8944,-87.6227,41.886,-87.6241
15,Adler Planetarium,Lake Shore Dr & Monroe St,2,41.8661,-87.6073,41.881,-87.6167
15,Adler Planetarium,Indiana Ave & Roosevelt Rd,2,41.8661,-87.6073,41.8679,-87.623
15,Clark St & North Ave,Broadway & Belmont Ave,2,41.912,-87.6319,41.9401,-87.6455
15,Clark St & North Ave,Clarendon Ave & Gordon Ter,2,41.912,-87.6319,41.9579,-87.6495
15,Clarendon Ave & Gordon Ter,Broadway & Wilson Ave,2,41.9579,-87.6495,41.9655,-87.6572
15,Kedzie Ave & Milwaukee Ave,Kosciuszko Park,2,41.9296,-87.7079,41.9306,-87.7238
15,Eckhart Park,Rush St & Superior St,2,41.8964,-87.661,41.8958,-87.6259
15,Clark St & Congress Pkwy,Peoria St & Jackson Blvd,2,41.8759,-87.6306,41.8778,-87.6496
15,Larrabee St & Webster Ave,Lake Shore Dr & Diversey Pkwy,2,41.9218,-87.6441,41.9327,-87.6363
15,Larrabee St & Webster Ave,Southport Ave & Roscoe St,2,41.9218,-87.6441,41.9437,-87.664
15,Wabash Ave & 8th St,Michigan Ave & 18th St,2,41.872,-87.6261,41.8578,-87.6245
15,Columbus Dr & Randolph St,Lake Shore Dr & Monroe St,2,41.8847,-87.6195,41.881,-87.6167
15,Columbus Dr & Randolph St,Canal St & Madison St,2,41.8847,-87.6195,41.8821,-87.6398
15,Columbus Dr & Randolph St,Theater on the Lake,2,41.8847,-87.6195,41.9263,-87.6308
15,Columbus Dr & Randolph St,State St & Randolph St,2,41.8847,-87.6195,41.8847,-87.6277
15,Albany Ave & Bloomingdale Ave,Paulina Ave & North Ave,2,41.914,-87.7051,41.9103,-87.6701
15,Lincoln Ave & Roscoe St,Lincoln Ave & Waveland Ave,2,41.9433,-87.671,41.9491,-87.6751
15,Clark St & Wellington Ave,Sheridan Rd & Irving Park Rd,2,41.9365,-87.6475,41.9542,-87.6544
15,Clark St & Wellington Ave,Lake Shore Dr & North Blvd,2,41.9365,-87.6475,41.9117,-87.6268
15,Clark St & Wellington Ave,Wilton Ave & Belmont Ave,2,41.9365,-87.6475,41.9402,-87.653
15,Wells St & Concord Ln,Larrabee St & Menomonee St,2,41.9121,-87.6347,41.9147,-87.6433
16,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,7,41.881,-87.6167,41.8923,-87.612
16,Lake Shore Dr & North Blvd,Streeter Dr & Grand Ave,7,41.9117,-87.6268,41.8923,-87.612
16,Streeter Dr & Grand Ave,Field Museum,6,41.8923,-87.612,41.8653,-87.6179
16,Streeter Dr & Grand Ave,Michigan Ave & Oak St,6,41.8923,-87.612,41.901,-87.6238
16,Theater on the Lake,Michigan Ave & Oak St,5,41.9263,-87.6308,41.901,-87.6238
16,Michigan Ave & Oak St,Lake Shore Dr & North Blvd,5,41.901,-87.6238,41.9117,-87.6268
16,Streeter Dr & Grand Ave,Theater on the Lake,5,41.8923,-87.612,41.9263,-87.6308
16,Burnham Harbor,Dusable Harbor,5,41.8563,-87.6133,41.885,-87.6128
16,Shedd Aquarium,State St & Van Buren St,4,41.8672,-87.6154,41.8772,-87.6278
16,Wabash Ave & Grand Ave,Canal St & Adams St,4,41.8917,-87.6269,41.8793,-87.6399
16,Lake Shore Dr & Monroe St,Shedd Aquarium,4,41.881,-87.6167,41.8672,-87.6154
16,Lake Shore Dr & Monroe St,Theater on the Lake,4,41.881,-87.6167,41.9263,-87.6308
16,Franklin St & Chicago Ave,Clinton St & Washington Blvd,4,41.8968,-87.6356,41.8834,-87.6412
16,Jefferson St & Monroe St,Aberdeen St & Monroe St,4,41.8804,-87.6427,41.8804,-87.6556
16,Aberdeen St & Monroe St,Lake Shore Dr & North Blvd,4,41.8804,-87.6556,41.9117,-87.6268
16,Lake Shore Dr & North Blvd,Lake Shore Dr & Belmont Ave,4,41.9117,-87.6268,41.9408,-87.6392
16,Michigan Ave & Oak St,Clark St & Armitage Ave,4,41.901,-87.6238,41.9183,-87.6363
16,Michigan Ave & Oak St,Lake Shore Dr & Belmont Ave,4,41.901,-87.6238,41.9408,-87.6392
16,Museum of Science and Industry,Fort Dearborn Dr & 31st St,4,41.7917,-87.5839,41.8386,-87.6082
16,Streeter Dr & Grand Ave,Lake Shore Dr & Monroe St,4,41.8923,-87.612,41.881,-87.6167
16,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,4,41.8923,-87.612,41.9117,-87.6268
16,Michigan Ave & Jackson Blvd,Millennium Park,4,41.8778,-87.6241,41.881,-87.6241
16,State St & Randolph St,Mies van der Rohe Way & Chestnut St,4,41.8847,-87.6277,41.8986,-87.6219
16,Ellis Ave & 60th St,Kimbark Ave & 53rd St,4,41.7851,-87.6011,41.7996,-87.5947
16,Shedd Aquarium,Indiana Ave & Roosevelt Rd,3,41.8672,-87.6154,41.8679,-87.623
16,Cannon Dr & Fullerton Ave,Wilton Ave & Belmont Ave,3,41.9268,-87.6344,41.9402,-87.653
16,Lake Shore Dr & Diversey Pkwy,Clark St & Wellington Ave,3,41.9327,-87.6363,41.9365,-87.6475
16,Sheridan Rd & Irving Park Rd,Clarendon Ave & Gordon Ter,3,41.9542,-87.6544,41.9579,-87.6495
16,Lake Shore Dr & Monroe St,Adler Planetarium,3,41.881,-87.6167,41.8661,-87.6073
16,Mies van der Rohe Way & Chestnut St,Lake Shore Dr & North Blvd,3,41.8986,-87.6219,41.9117,-87.6268
16,Michigan Ave & Congress Pkwy,Damen Ave & Pierce Ave,3,41.8762,-87.6244,41.9094,-87.6777
16,Dusable Harbor,Wabash Ave & Wacker Pl,3,41.885,-87.6128,41.8869,-87.626
16,Fairbanks Ct & Grand Ave,Canal St & Adams St,3,41.8919,-87.6206,41.8793,-87.6399
16,Daley Center Plaza,Green St & Madison St,3,41.8842,-87.6296,41.8819,-87.6488
16,Dearborn St & Monroe St,Canal St & Madison St,3,41.8813,-87.6295,41.8821,-87.6398
16,Theater on the Lake,Lake Shore Dr & Belmont Ave,3,41.9263,-87.6308,41.9408,-87.6392
16,Kingsbury St & Kinzie St,Canal St & Adams St,3,41.8892,-87.6385,41.8793,-87.6399
16,Ritchie Ct & Banks St,Streeter Dr & Grand Ave,3,41.9068,-87.6264,41.8923,-87.612
16,Michigan Ave & Oak St,Canal St & Madison St,3,41.901,-87.6238,41.8821,-87.6398
16,Michigan Ave & Oak St,Theater on the Lake,3,41.901,-87.6238,41.9263,-87.6308
16,Larrabee St & Menomonee St,Wells St & Concord Ln,3,41.9147,-87.6433,41.9121,-87.6347
16,Streeter Dr & Grand Ave,Cannon Dr & Fullerton Ave,3,41.8923,-87.612,41.9268,-87.6344
16,Streeter Dr & Grand Ave,Millennium Park,3,41.8923,-87.612,41.881,-87.6241
16,Streeter Dr & Grand Ave,Stockton Dr & Wrightwood Ave,3,41.8923,-87.612,41.9313,-87.6387
16,Michigan Ave & Jackson Blvd,Franklin St & Quincy St,3,41.8778,-87.6241,41.8787,-87.6348
16,Adler Planetarium,Dusable Harbor,3,41.8661,-87.6073,41.885,-87.6128
16,State St & Pearson St,Wells St & Concord Ln,3,41.8974,-87.6287,41.9121,-87.6347
16,Damen Ave & Division St,Clark St & Elm St,3,41.9033,-87.6769,41.903,-87.6313
16,Financial Pl & Congress Pkwy,Wabash Ave & Roosevelt Rd,2,41.875,-87.6331,41.8672,-87.626
16,Financial Pl & Congress Pkwy,Green St & Randolph St,2,41.875,-87.6331,41.8837,-87.6487
16,Shedd Aquarium,Financial Pl & Congress Pkwy,2,41.8672,-87.6154,41.875,-87.6331
16,Shedd Aquarium,Field Museum,2,41.8672,-87.6154,41.8653,-87.6179
16,Shedd Aquarium,Halsted St & Roscoe St,2,41.8672,-87.6154,41.9437,-87.6489
16,Shedd Aquarium,Stockton Dr & Wrightwood Ave,2,41.8672,-87.6154,41.9313,-87.6387
16,Shedd Aquarium,Streeter Dr & Grand Ave,2,41.8672,-87.6154,41.8923,-87.612
16,Lake Shore Dr & Ohio St,Streeter Dr & Grand Ave,2,41.8926,-87.6145,41.8923,-87.612
16,Leavitt St & North Ave,Troy St & North Ave,2,41.9102,-87.6823,41.9098,-87.7053
16,Cannon Dr & Fullerton Ave,Clark St & Armitage Ave,2,41.9268,-87.6344,41.9183,-87.6363
16,Cannon Dr & Fullerton Ave,Michigan Ave & Oak St,2,41.9268,-87.6344,41.901,-87.6238
16,Field Museum,Millennium Park,2,41.8653,-87.6179,41.881,-87.6241
16,Field Museum,Adler Planetarium,2,41.8653,-87.6179,41.8661,-87.6073
16,Carpenter St & Huron St,Kingsbury St & Erie St,2,41.8946,-87.6535,41.8939,-87.6417
16,Wabash Ave & Grand Ave,Michigan Ave & Pearson St,2,41.8917,-87.6269,41.8977,-87.6235
16,Wabash Ave & Grand Ave,Fairbanks Ct & Grand Ave,2,41.8917,-87.6269,41.8919,-87.6206
16,Wabash Ave & Grand Ave,Clinton St & Washington Blvd,2,41.8917,-87.6269,41.8834,-87.6412
16,Wabash Ave & Grand Ave,Sheffield Ave & Webster Ave,2,41.8917,-87.6269,41.9215,-87.6538
16,Lakeview Ave & Fullerton Pkwy,Racine Ave & Wrightwood Ave,2,41.9259,-87.639,41.9289,-87.659
16,Lakeview Ave & Fullerton Pkwy,Michigan Ave & Oak St,2,41.9259,-87.639,41.901,-87.6238
16,Lakeview Ave & Fullerton Pkwy,Stockton Dr & Wrightwood Ave,2,41.9259,-87.639,41.9313,-87.6387
16,Lincoln Ave & Fullerton Ave,Clark St & Armitage Ave,2,41.9259,-87.6493,41.9183,-87.6363
16,Lincoln Ave & Fullerton Ave,Southport Ave & Waveland Ave,2,41.9259,-87.6493,41.9482,-87.6639
16,California Ave & Francis Pl,California Ave & Milwaukee Ave,2,41.9181,-87.697,41.9227,-87.6972
16,Montrose Harbor,Clifton Ave & Lawrence Ave,2,41.964,-87.6382,41.9689,-87.6589
16,Montrose Harbor,Broadway & Thorndale Ave,2,41.964,-87.6382,41.9897,-87.6601
16,Montrose Harbor,Lakefront Trail & Bryn Mawr Ave,2,41.964,-87.6382,41.984,-87.6523
16,Millennium Park,MLK Jr Dr & 29th St,2,41.881,-87.6241,41.8421,-87.617
16,Millennium Park,Indiana Ave & Roosevelt Rd,2,41.881,-87.6241,41.8679,-87.623
16,Lake Shore Dr & Monroe St,Lake Shore Dr & Ohio St,2,41.881,-87.6167,41.8926,-87.6145
16,Lake Shore Dr & Monroe St,Cannon Dr & Fullerton Ave,2,41.881,-87.6167,41.9268,-87.6344
16,Lake Shore Dr & Monroe St,Mies van der Rohe Way & Chestnut St,2,41.881,-87.6167,41.8986,-87.6219
16,Lake Shore Dr & Monroe St,Lake Shore Dr & North Blvd,2,41.881,-87.6167,41.9117,-87.6268
16,Lake Shore Dr & Monroe St,Michigan Ave & Oak St,2,41.881,-87.6167,41.901,-87.6238
16,Lake Shore Dr & Monroe St,Indiana Ave & Roosevelt Rd,2,41.881,-87.6167,41.8679,-87.623
16,Lake Shore Dr & Monroe St,Clark St & Schiller St,2,41.881,-87.6167,41.908,-87.6315
16,Lake Shore Dr & Monroe St,Michigan Ave & Jackson Blvd,2,41.881,-87.6167,41.8778,-87.6241
16,Southport Ave & Wellington Ave,Morgan St & Lake St,2,41.9357,-87.6636,41.8855,-87.6523
16,Sedgwick St & Huron St,Sheffield Ave & Kingsbury St,2,41.8947,-87.6384,41.9105,-87.6531
16,LaSalle St & Illinois St,Streeter Dr & Grand Ave,2,41.8908,-87.6321,41.8923,-87.612
16,Lake Shore Dr & Wellington Ave,Lake Shore Dr & Ohio St,2,41.9367,-87.6368,41.8926,-87.6145
16,Ashland Ave & Division St,Clark St & Lake St,2,41.9035,-87.6677,41.886,-87.6309
16,Ashland Ave & Division St,Halsted St & Dickens Ave,2,41.9035,-87.6677,41.9199,-87.6488
16,Wabash Ave & Wacker Pl,Streeter Dr & Grand Ave,2,41.8869,-87.626,41.8923,-87.612
16,Ashland Ave & Augusta Blvd,Wabash Ave & Grand Ave,2,41.8996,-87.6677,41.8917,-87.6269
16,Wolcott Ave & Polk St,Clinton St & Washington Blvd,2,41.8713,-87.6737,41.8834,-87.6412
16,Damen Ave & Pierce Ave,Campbell Ave & North Ave,2,41.9094,-87.6777,41.9105,-87.6896
16,Michigan Ave & Congress Pkwy,Calumet Ave & 21st St,2,41.8762,-87.6244,41.8542,-87.6192
16,Michigan Ave & Congress Pkwy,Cityfront Plaza Dr & Pioneer Ct,2,41.8762,-87.6244,41.8906,-87.6221
16,Clarendon Ave & Leland Ave,Marine Dr & Ainslie St,2,41.968,-87.65,41.9716,-87.6502
16,Lake Park Ave & 56th St,Museum of Science and Industry,2,41.7932,-87.5878,41.7917,-87.5839
16,Dusable Harbor,Streeter Dr & Grand Ave,2,41.885,-87.6128,41.8923,-87.612
16,Michigan Ave & Pearson St,Clinton St & Washington Blvd,2,41.8977,-87.6235,41.8834,-87.6412
16,State St & Van Buren St,Michigan Ave & 18th St,2,41.8772,-87.6278,41.8578,-87.6245
16,State St & Van Buren St,Franklin St & Jackson Blvd,2,41.8772,-87.6278,41.8777,-87.6353
16,Racine Ave & Belmont Ave,Michigan Ave & Oak St,2,41.9397,-87.6589,41.901,-87.6238
16,Michigan Ave & Lake St,Canal St & Madison St,2,41.886,-87.6241,41.8821,-87.6398
16,Michigan Ave & Lake St,Michigan Ave & Oak St,2,41.886,-87.6241,41.901,-87.6238
16,Canal St & Madison St,Wilton Ave & Diversey Pkwy,2,41.8821,-87.6398,41.9324,-87.6527
16,Rush St & Superior St,Halsted St & Roscoe St,2,41.8958,-87.6259,41.9437,-87.6489
16,Fairbanks Ct & Grand Ave,Lake Shore Dr & North Blvd,2,41.8919,-87.6206,41.9117,-87.6268
16,Emerald Ave & 31st St,Morgan St & Polk St,2,41.8382,-87.6451,41.8717,-87.651
16,Clark St & Armitage Ave,Clark St & Wrightwood Ave,2,41.9183,-87.6363,41.9295,-87.6431
16,Kingsbury St & Erie St,Carpenter St & Huron St,2,41.8939,-87.6417,41.8946,-87.6535
16,Rush St & Hubbard St,Clark St & Schiller St,2,41.89,-87.6263,41.908,-87.6315
16,Clinton St & Madison St,Michigan Ave & Washington St,2,41.8822,-87.6411,41.8839,-87.6246
16,Lake Shore Dr & Belmont Ave,Lakefront Trail & Bryn Mawr Ave,2,41.9408,-87.6392,41.984,-87.6523
16,McClurg Ct & Illinois St,Lake Shore Dr & North Blvd,2,41.891,-87.6173,41.9117,-87.6268
16,McClurg Ct & Illinois St,Clinton St & Washington Blvd,2,41.891,-87.6173,41.8834,-87.6412
16,McClurg Ct & Illinois St,Clark St & Lincoln Ave,2,41.891,-87.6173,41.9157,-87.6346
16,Woodlawn Ave & 55th St,Burnham Harbor,2,41.7953,-87.5965,41.8563,-87.6133
16,Stony Island Ave & 64th St,Stony Island Ave & 67th St,2,41.7787,-87.5868,41.7735,-87.5853
16,Halsted St & Wrightwood Ave,Theater on the Lake,2,41.9291,-87.6491,41.9263,-87.6308
16,LaSalle St & Adams St,State St & Randolph St,2,41.8793,-87.632,41.8847,-87.6277
16,Hermitage Ave & Polk St,Clinton St & Washington Blvd,2,41.8715,-87.6699,41.8834,-87.6412
16,Mies van der Rohe Way & Chicago Ave,Michigan Ave & Oak St,2,41.8969,-87.6217,41.901,-87.6238
16,Bissell St & Armitage Ave,Clark St & Lincoln Ave,2,41.9184,-87.6522,41.9157,-87.6346
16,Dayton St & North Ave,Milwaukee Ave & Wabansia Ave,2,41.9106,-87.6494,41.9126,-87.6814
16,Dayton St & North Ave,Theater on the Lake,2,41.9106,-87.6494,41.9263,-87.6308
16,Dearborn St & Erie St,McClurg Ct & Illinois St,2,41.894,-87.6293,41.891,-87.6173
16,Dearborn St & Erie St,Canal St & Adams St,2,41.894,-87.6293,41.8793,-87.6399
16,Wells St & Evergreen Ave,State St & Kinzie St,2,41.9067,-87.6348,41.8892,-87.6277
16,Ashland Ave & Grand Ave,Carpenter St & Huron St,2,41.8911,-87.6666,41.8946,-87.6535
16,University Ave & 57th St,Lake Park Ave & 56th St,2,41.7915,-87.5999,41.7932,-87.5878
16,Ashland Ave & Chicago Ave,Damen Ave & Chicago Ave,2,41.896,-87.6677,41.8958,-87.6772
16,Central Park Ave & North Ave,California Ave & Milwaukee Ave,2,41.9097,-87.7166,41.9227,-87.6972
16,Theater on the Lake,Sheridan Rd & Irving Park Rd,2,41.9263,-87.6308,41.9542,-87.6544
16,Theater on the Lake,Montrose Harbor,2,41.9263,-87.6308,41.964,-87.6382
16,Theater on the Lake,Halsted St & Wrightwood Ave,2,41.9263,-87.6308,41.9291,-87.6491
16,Theater on the Lake,Lake Shore Dr & North Blvd,2,41.9263,-87.6308,41.9117,-87.6268
16,Theater on the Lake,Larrabee St & Webster Ave,2,41.9263,-87.6308,41.9218,-87.6441
16,Kingsbury St & Kinzie St,Kingsbury St & Erie St,2,41.8892,-87.6385,41.8939,-87.6417
16,Field Blvd & South Water St,Theater on the Lake,2,41.8863,-87.6175,41.9263,-87.6308
16,Field Blvd & South Water St,Lake Shore Dr & North Blvd,2,41.8863,-87.6175,41.9117,-87.6268
16,Orleans St & Elm St (*),Union Ave & Grand Ave,2,41.9029,-87.6377,41.891,-87.6459
16,Lake Shore Dr & North Blvd,Broadway & Barry Ave,2,41.9117,-87.6268,41.9377,-87.6441
16,Lake Shore Dr & North Blvd,Dayton St & North Ave,2,41.9117,-87.6268,41.9106,-87.6494
16,Orleans St & Ohio St,Michigan Ave & 14th St,2,41.8922,-87.6369,41.8641,-87.6237
16,Orleans St & Ohio St,Clinton St & Lake St,2,41.8922,-87.6369,41.8856,-87.6418
16,Michigan Ave & Oak St,Cannon Dr & Fullerton Ave,2,41.901,-87.6238,41.9268,-87.6344
16,Michigan Ave & Oak St,Larrabee St & Armitage Ave,2,41.901,-87.6238,41.9181,-87.6437
16,Michigan Ave & Oak St,Streeter Dr & Grand Ave,2,41.901,-87.6238,41.8923,-87.612
16,Ellis Ave & 58th St,Lake Park Ave & 56th St,2,41.7887,-87.6013,41.7932,-87.5878
16,Sheffield Ave & Willow St,Damen Ave & Division St,2,41.9137,-87.6529,41.9033,-87.6769
16,Pulaski Rd & Lake St,Austin Blvd & Lake St,2,41.8854,-87.7265,41.8879,-87.7744
16,Halsted St & Maxwell St,Michigan Ave & Jackson Blvd,2,41.8649,-87.6471,41.8778,-87.6241
16,Clark St & Elmdale Ave,Lincoln Ave & Belmont Ave,2,41.9909,-87.6696,41.9394,-87.6684
16,Lake Park Ave & 53rd St,Stony Island Ave & 64th St,2,41.7995,-87.5864,41.7787,-87.5868
16,Museum of Science and Industry,Lake Park Ave & 56th St,2,41.7917,-87.5839,41.7932,-87.5878
16,Chicago Ave & Sheridan Rd,Western Ave & Lunt Ave,2,42.0505,-87.6778,42.0086,-87.6905
16,Streeter Dr & Grand Ave,Wabash Ave & Grand Ave,2,41.8923,-87.612,41.8917,-87.6269
16,Streeter Dr & Grand Ave,Michigan Ave & Madison St,2,41.8923,-87.612,41.8821,-87.6251
16,Streeter Dr & Grand Ave,McClurg Ct & Illinois St,2,41.8923,-87.612,41.891,-87.6173
16,Streeter Dr & Grand Ave,Broadway & Sheridan Rd,2,41.8923,-87.612,41.9528,-87.65
16,Streeter Dr & Grand Ave,Indiana Ave & Roosevelt Rd,2,41.8923,-87.612,41.8679,-87.623
16,Streeter Dr & Grand Ave,Adler Planetarium,2,41.8923,-87.612,41.8661,-87.6073
16,Fort Dearborn Dr & 31st St,Woodlawn Ave & 55th St,2,41.8386,-87.6082,41.7953,-87.5965
16,Indiana Ave & Roosevelt Rd,Michigan Ave & Washington St,2,41.8679,-87.623,41.8839,-87.6246
16,Indiana Ave & Roosevelt Rd,Millennium Park,2,41.8679,-87.623,41.881,-87.6241
16,Indiana Ave & Roosevelt Rd,McClurg Ct & Illinois St,2,41.8679,-87.623,41.891,-87.6173
16,Halsted St & Willow St,Ashland Ave & Augusta Blvd,2,41.9138,-87.6488,41.8996,-87.6677
16,Aberdeen St & Jackson Blvd,Financial Pl & Congress Pkwy,2,41.8777,-87.6548,41.875,-87.6331
